Date,Likes,Change
"Dec 24, 2024",8421,4
"Dec 25, 2024",8424,3
"Dec 26, 2024",8428,4
"Dec 27, 2024",8431,3
"Dec 28, 2024",8432,1
"Dec 29, 2024",8433,1
"Dec 30, 2024",8433,0
"Dec 31, 2024",8433,0
"Jan 1, 2025",8433,0
"Jan 2, 2025",8436,3
"Jan 3, 2025",8438,2
"Jan 4, 2025",8441,3
"Jan 5, 2025",8442,1
"Jan 6, 2025",8442,0
"Jan 7, 2025",8443,1
"Jan 8, 2025",8445,2
"Jan 9, 2025",8446,1
"Jan 10, 2025",8448,2
"Jan 11, 2025",8454,6
"Jan 12, 2025",8459,5
"Jan 13, 2025",8464,5
"Jan 14, 2025",8468,4
"Jan 15, 2025",8473,5
"Jan 16, 2025",8474,1
"Jan 17, 2025",8475,1
"Jan 18, 2025",8476,1
"Jan 19, 2025",8479,3
"Jan 20, 2025",8481,2
"Jan 21, 2025",8484,3
"Jan 22, 2025",8487,3
"Jan 23, 2025",8489,2
"Jan 24, 2025",8490,1
"Jan 25, 2025",8491,1
"Jan 26, 2025",8491,0
"Jan 27, 2025",8492,1
"Jan 28, 2025",8494,2
"Jan 29, 2025",8496,2
"Jan 30, 2025",8498,2
"Jan 31, 2025",8499,1
"Feb 1, 2025",8501,2
"Feb 2, 2025",8502,1
"Feb 3, 2025",8504,2
"Feb 4, 2025",8508,4
"Feb 5, 2025",8512,4
"Feb 6, 2025",8514,2
"Feb 7, 2025",8516,2
"Feb 8, 2025",8517,1
"Feb 9, 2025",8518,1
"Feb 10, 2025",8521,3
"Feb 11, 2025",8523,2
"Feb 12, 2025",8526,3
"Feb 13, 2025",8528,2
"Feb 14, 2025",8531,3
"Feb 15, 2025",8534,3
"Feb 16, 2025",8537,3
"Feb 17, 2025",8538,1
"Feb 18, 2025",8538,0
"Feb 19, 2025",8539,1
"Feb 20, 2025",8541,2
"Feb 21, 2025",8543,2
"Feb 22, 2025",8545,2
"Feb 23, 2025",8545,0
"Feb 24, 2025",8546,1
"Feb 25, 2025",8546,0
"Feb 26, 2025",8548,2
"Feb 27, 2025",8549,1
"Feb 28, 2025",8551,2
"Mar 1, 2025",8555,4
"Mar 2, 2025",8559,4
"Mar 3, 2025",8563,4
"Mar 4, 2025",8565,2
"Mar 5, 2025",8568,3
"Mar 6, 2025",8570,2
"Mar 7, 2025",8573,3
"Mar 8, 2025",8576,3
"Mar 9, 2025",8579,3
"Mar 10, 2025",8581,2
"Mar 11, 2025",8584,3
"Mar 12, 2025",8586,2
"Mar 13, 2025",8589,3
"Mar 14, 2025",8591,2
"Mar 15, 2025",8594,3
"Mar 16, 2025",8599,5
"Mar 17, 2025",8603,4
"Mar 18, 2025",8606,3
"Mar 19, 2025",8610,4
"Mar 20, 2025",8613,3
"Mar 21, 2025",8616,3
"Mar 22, 2025",8619,3
"Mar 23, 2025",8621,2
"Mar 24, 2025",8623,2
"Mar 25, 2025",8623,0
"Mar 26, 2025",8624,1
"Mar 27, 2025",8624,0
"Mar 28, 2025",8625,1
"Mar 29, 2025",8627,2
"Mar 30, 2025",8628,1
"Mar 31, 2025",8630,2
"Apr 1, 2025",8632,2
"Apr 2, 2025",8634,2
"Apr 3, 2025",8635,1
"Apr 4, 2025",8636,1
"Apr 5, 2025",8637,1
"Apr 6, 2025",8638,1
"Apr 7, 2025",8639,1
"Apr 8, 2025",8641,2
"Apr 9, 2025",8642,1
"Apr 10, 2025",8643,1
"Apr 11, 2025",8644,1
"Apr 12, 2025",8645,1
"Apr 13, 2025",8645,0
"Apr 14, 2025",8646,1
"Apr 15, 2025",8647,1
"Apr 16, 2025",8648,1
"Apr 17, 2025",8649,1
"Apr 18, 2025",8650,1
"Apr 19, 2025",8652,2
"Apr 20, 2025",8653,1
"Apr 21, 2025",8655,2
"Apr 22, 2025",8656,1
"Apr 23, 2025",8658,2
"Apr 24, 2025",8659,1
"Apr 25, 2025",8659,0
"Apr 26, 2025",8658,-1
"Apr 27, 2025",8659,1
"Apr 28, 2025",8661,2
"Apr 29, 2025",8662,1
"Apr 30, 2025",8664,2
"May 1, 2025",8665,1
"May 2, 2025",8667,2
"May 3, 2025",8668,1
"May 4, 2025",8668,0
"May 5, 2025",8669,1
"May 6, 2025",8669,0
"May 7, 2025",8672,3
"May 8, 2025",8674,2
"May 9, 2025",8676,2
"May 10, 2025",8678,2
"May 11, 2025",8680,2
"May 12, 2025",8681,1
"May 13, 2025",8683,2
"May 14, 2025",8685,2
"May 15, 2025",8686,1
"May 16, 2025",8687,1
"May 17, 2025",8688,1
"May 18, 2025",8688,0
"May 19, 2025",8689,1
"May 20, 2025",8691,2
"May 21, 2025",8692,1
"May 22, 2025",8694,2
"May 23, 2025",8695,1
"May 24, 2025",8697,2
"May 25, 2025",8698,1
"May 26, 2025",8700,2
"May 27, 2025",8701,1
"May 28, 2025",8702,1
"May 29, 2025",8702,0
"May 30, 2025",8703,1
"May 31, 2025",8705,2
"Jun 1, 2025",8707,2
"Jun 2, 2025",8709,2
"Jun 3, 2025",8710,1
"Jun 4, 2025",8710,0
"Jun 5, 2025",8711,1
"Jun 6, 2025",8713,2
"Jun 7, 2025",8714,1
"Jun 8, 2025",8715,1
"Jun 9, 2025",8716,1
"Jun 10, 2025",8717,1
"Jun 11, 2025",8720,3
"Jun 12, 2025",8722,2
"Jun 13, 2025",8725,3
"Jun 14, 2025",8727,2
"Jun 15, 2025",8728,1
"Jun 16, 2025",8729,1
"Jun 17, 2025",8730,1
"Jun 18, 2025",8731,1
"Jun 19, 2025",8732,1
"Jun 20, 2025",8733,1
"Jun 21, 2025",8734,1
"Jun 22, 2025",8735,1
"Jun 23, 2025",8736,1
"Jun 24, 2025",8736,0
"Jun 25, 2025",8736,0
"Jun 26, 2025",8738,2
"Jun 27, 2025",8740,2
"Jun 28, 2025",8742,2
"Jun 29, 2025",8744,2
"Jun 30, 2025",8747,3
"Jul 1, 2025",8750,3
"Jul 2, 2025",8751,1
"Jul 3, 2025",8754,3
"Jul 4, 2025",8758,4
"Jul 5, 2025",8761,3
"Jul 6, 2025",8765,4
"Jul 7, 2025",8768,3
"Jul 8, 2025",8772,4
"Jul 9, 2025",8775,3
"Jul 10, 2025",8779,4
"Jul 11, 2025",8785,6
"Jul 12, 2025",8786,1
"Jul 13, 2025",8788,2
"Jul 14, 2025",8789,1
"Jul 15, 2025",8790,1
"Jul 16, 2025",8792,2
"Jul 17, 2025",8793,1
"Jul 18, 2025",8794,1
"Jul 19, 2025",8796,2
"Jul 20, 2025",8797,1
"Jul 21, 2025",8799,2
"Jul 22, 2025",8800,1
"Jul 23, 2025",8801,1
"Jul 24, 2025",8803,2
"Jul 25, 2025",8804,1
"Jul 26, 2025",8805,1
"Jul 27, 2025",8807,2
"Jul 28, 2025",8808,1
"Jul 29, 2025",8809,1
"Jul 30, 2025",8811,2
"Jul 31, 2025",8812,1
"Aug 1, 2025",8813,1
"Aug 2, 2025",8815,2
"Aug 3, 2025",8816,1
"Aug 4, 2025",8818,2
"Aug 5, 2025",8819,1
"Aug 6, 2025",8820,1
"Aug 7, 2025",8822,2
"Aug 8, 2025",8823,1
"Aug 9, 2025",8824,1
"Aug 10, 2025",8826,2
"Aug 11, 2025",8827,1
"Aug 12, 2025",8828,1
"Aug 13, 2025",8830,2
"Aug 14, 2025",8831,1
"Aug 15, 2025",8832,1
"Aug 16, 2025",8834,2
"Aug 17, 2025",8835,1
"Aug 18, 2025",8837,2
"Aug 19, 2025",8838,1
"Aug 20, 2025",8839,1
"Aug 21, 2025",8841,2
"Aug 22, 2025",8842,1
"Aug 23, 2025",8843,1
"Aug 24, 2025",8845,2
"Aug 25, 2025",8846,1
"Aug 26, 2025",8849,3
"Aug 27, 2025",8852,3
"Aug 28, 2025",8855,3
"Aug 29, 2025",8858,3
"Aug 30, 2025",8861,3
"Aug 31, 2025",8864,3
"Sep 1, 2025",8867,3
"Sep 2, 2025",8870,3
"Sep 3, 2025",8873,3
"Sep 4, 2025",8876,3
"Sep 5, 2025",8879,3
"Sep 6, 2025",8882,3
"Sep 7, 2025",8884,2
"Sep 8, 2025",8887,3
"Sep 9, 2025",8890,3
"Sep 10, 2025",8893,3
"Sep 11, 2025",8896,3
"Sep 12, 2025",8898,2
"Sep 13, 2025",8901,3
"Sep 14, 2025",8904,3
"Sep 15, 2025",8906,2
"Sep 16, 2025",8907,1
"Sep 17, 2025",8909,2
"Sep 18, 2025",8911,2
"Sep 19, 2025",8913,2
"Sep 20, 2025",8914,1
"Sep 21, 2025",8916,2
"Sep 22, 2025",8918,2
"Sep 23, 2025",8919,1
"Sep 24, 2025",8921,2
"Sep 25, 2025",8922,1
"Sep 26, 2025",8923,1
"Sep 27, 2025",8923,0
"Sep 28, 2025",8924,1
"Sep 29, 2025",8925,1
"Sep 30, 2025",8926,1
"Oct 1, 2025",8927,1
"Oct 2, 2025",8927,0
"Oct 3, 2025",8928,1
"Oct 4, 2025",8929,1
"Oct 5, 2025",8930,1
"Oct 6, 2025",8931,1
"Oct 7, 2025",8932,1
"Oct 8, 2025",8933,1
"Oct 9, 2025",8935,2
"Oct 10, 2025",8936,1
"Oct 11, 2025",8937,1
"Oct 12, 2025",8938,1
"Oct 13, 2025",8939,1
"Oct 14, 2025",8940,1
"Oct 15, 2025",8942,2
"Oct 16, 2025",8943,1
"Oct 17, 2025",8945,2
"Oct 18, 2025",8946,1
"Oct 19, 2025",8948,2
"Oct 20, 2025",8950,2
"Oct 21, 2025",8951,1
"Oct 22, 2025",8953,2
"Oct 23, 2025",8954,1
"Oct 24, 2025",8956,2
"Oct 25, 2025",8958,2
"Oct 26, 2025",8959,1
"Oct 27, 2025",8961,2
"Oct 28, 2025",8962,1
"Oct 29, 2025",8964,2
"Oct 30, 2025",8966,2
"Oct 31, 2025",8967,1
"Nov 1, 2025",8969,2
"Nov 2, 2025",8970,1
"Nov 3, 2025",8972,2
"Nov 4, 2025",8974,2
"Nov 5, 2025",8975,1
"Nov 6, 2025",8977,2
"Nov 7, 2025",8978,1
"Nov 8, 2025",8980,2
"Nov 9, 2025",8982,2
"Nov 10, 2025",8983,1
"Nov 11, 2025",8985,2
"Nov 12, 2025",8986,1
"Nov 13, 2025",8988,2
