Date,Likes,Change
"Mar 3, 2025",808881,-20
"Mar 4, 2025",808868,-13
"Mar 5, 2025",808855,-13
"Mar 6, 2025",808842,-13
"Mar 7, 2025",808829,-13
"Mar 8, 2025",808823,-6
"Mar 9, 2025",808817,-6
"Mar 10, 2025",808811,-6
"Mar 11, 2025",808815,4
"Mar 12, 2025",808820,5
"Mar 13, 2025",808824,4
"Mar 14, 2025",808814,-10
"Mar 15, 2025",808805,-9
"Mar 16, 2025",808795,-10
"Mar 17, 2025",808784,-11
"Mar 18, 2025",808772,-12
"Mar 19, 2025",808761,-11
"Mar 20, 2025",808750,-11
"Mar 21, 2025",808739,-11
"Mar 22, 2025",808724,-15
"Mar 23, 2025",808709,-15
"Mar 24, 2025",808705,-4
"Mar 25, 2025",808700,-5
"Mar 26, 2025",808686,-14
"Mar 27, 2025",808671,-15
"Mar 28, 2025",808657,-14
"Mar 29, 2025",808654,-3
"Mar 30, 2025",808650,-4
"Mar 31, 2025",808647,-3
"Apr 1, 2025",808635,-12
"Apr 2, 2025",808624,-11
"Apr 3, 2025",808612,-12
"Apr 4, 2025",808605,-7
"Apr 5, 2025",808598,-7
"Apr 6, 2025",808591,-7
"Apr 7, 2025",808580,-11
"Apr 8, 2025",808568,-12
"Apr 9, 2025",808557,-11
"Apr 10, 2025",808543,-14
"Apr 11, 2025",808528,-15
"Apr 12, 2025",808514,-14
"Apr 13, 2025",808504,-10
"Apr 14, 2025",808493,-11
"Apr 15, 2025",808482,-11
"Apr 16, 2025",808472,-10
"Apr 17, 2025",808461,-11
"Apr 18, 2025",808446,-15
"Apr 19, 2025",808431,-15
"Apr 20, 2025",808416,-15
"Apr 21, 2025",808410,-6
"Apr 22, 2025",808405,-5
"Apr 23, 2025",808399,-6
"Apr 24, 2025",808388,-11
"Apr 25, 2025",808376,-12
"Apr 26, 2025",808365,-11
"Apr 27, 2025",808364,-1
"Apr 28, 2025",808363,-1
"Apr 29, 2025",808362,-1
"Apr 30, 2025",808345,-17
"May 1, 2025",808328,-17
"May 2, 2025",808311,-17
"May 3, 2025",808294,-17
"May 4, 2025",808276,-18
"May 5, 2025",808259,-17
"May 6, 2025",808252,-7
"May 7, 2025",808244,-8
"May 8, 2025",808230,-14
"May 9, 2025",808216,-14
"May 10, 2025",808201,-15
"May 11, 2025",808187,-14
"May 12, 2025",808175,-12
"May 13, 2025",808164,-11
"May 14, 2025",808152,-12
"May 15, 2025",808141,-11
"May 16, 2025",808130,-11
"May 17, 2025",808119,-11
"May 18, 2025",808096,-23
"May 19, 2025",808074,-22
"May 20, 2025",808051,-23
"May 21, 2025",808046,-5
"May 22, 2025",808042,-4
"May 23, 2025",808037,-5
"May 24, 2025",808031,-6
"May 25, 2025",808024,-7
"May 26, 2025",808018,-6
"May 27, 2025",808011,-7
"May 28, 2025",808002,-9
"May 29, 2025",807992,-10
"May 30, 2025",807983,-9
"May 31, 2025",807974,-9
"Jun 1, 2025",807966,-8
"Jun 2, 2025",807957,-9
"Jun 3, 2025",807943,-14
"Jun 4, 2025",807930,-13
"Jun 5, 2025",807916,-14
"Jun 6, 2025",807904,-12
"Jun 7, 2025",807893,-11
"Jun 8, 2025",807881,-12
"Jun 9, 2025",807865,-16
"Jun 10, 2025",807849,-16
"Jun 11, 2025",807835,-14
"Jun 12, 2025",807820,-15
"Jun 13, 2025",807817,-3
"Jun 14, 2025",807814,-3
"Jun 15, 2025",807796,-18
"Jun 16, 2025",807781,-15
"Jun 17, 2025",807767,-14
"Jun 18, 2025",807754,-13
"Jun 19, 2025",807740,-14
"Jun 20, 2025",807727,-13
"Jun 21, 2025",807713,-14
"Jun 22, 2025",807700,-13
"Jun 23, 2025",807686,-14
"Jun 24, 2025",807673,-13
"Jun 25, 2025",807659,-14
"Jun 26, 2025",807646,-13
"Jun 27, 2025",807632,-14
"Jun 28, 2025",807619,-13
"Jun 29, 2025",807605,-14
"Jun 30, 2025",807592,-13
"Jul 1, 2025",807578,-14
"Jul 2, 2025",807564,-14
"Jul 3, 2025",807551,-13
"Jul 4, 2025",807537,-14
"Jul 5, 2025",807524,-13
"Jul 6, 2025",807510,-14
"Jul 7, 2025",807497,-13
"Jul 8, 2025",807483,-14
"Jul 9, 2025",807470,-13
"Jul 10, 2025",807456,-14
"Jul 11, 2025",807443,-13
"Jul 12, 2025",807429,-14
"Jul 13, 2025",807416,-13
"Jul 14, 2025",807402,-14
"Jul 15, 2025",807391,-11
"Jul 16, 2025",807379,-12
"Jul 17, 2025",807368,-11
"Jul 18, 2025",807357,-11
"Jul 19, 2025",807346,-11
"Jul 20, 2025",807334,-12
"Jul 21, 2025",807323,-11
"Jul 22, 2025",807312,-11
"Jul 23, 2025",807301,-11
"Jul 24, 2025",807289,-12
"Jul 25, 2025",807278,-11
"Jul 26, 2025",807267,-11
"Jul 27, 2025",807256,-11
"Jul 28, 2025",807244,-12
"Jul 29, 2025",807233,-11
"Jul 30, 2025",807222,-11
"Jul 31, 2025",807210,-12
"Aug 1, 2025",807199,-11
"Aug 2, 2025",807188,-11
"Aug 3, 2025",807177,-11
"Aug 4, 2025",807165,-12
"Aug 5, 2025",807154,-11
"Aug 6, 2025",807143,-11
"Aug 7, 2025",807132,-11
"Aug 8, 2025",807120,-12
"Aug 9, 2025",807109,-11
"Aug 10, 2025",807099,-10
"Aug 11, 2025",807089,-10
"Aug 12, 2025",807079,-10
"Aug 13, 2025",807069,-10
"Aug 14, 2025",807048,-21
"Aug 15, 2025",807027,-21
"Aug 16, 2025",807020,-7
"Aug 17, 2025",807002,-18
"Aug 18, 2025",807006,4
"Aug 19, 2025",806987,-19
"Aug 20, 2025",806984,-3
"Aug 21, 2025",806960,-24
"Aug 22, 2025",806935,-25
"Aug 23, 2025",806937,2
"Aug 24, 2025",806915,-22
"Aug 25, 2025",806915,0
"Aug 26, 2025",806916,1
"Aug 27, 2025",806909,-7
"Aug 28, 2025",806907,-2
"Aug 29, 2025",806907,0
"Aug 30, 2025",806900,-7
"Aug 31, 2025",806895,-5
"Sep 1, 2025",806870,-25
"Sep 2, 2025",806863,-7
"Sep 3, 2025",806855,-8
"Sep 4, 2025",806847,-8
"Sep 5, 2025",806839,-8
"Sep 6, 2025",806827,-12
"Sep 7, 2025",806820,-7
"Sep 8, 2025",806803,-17
"Sep 9, 2025",806791,-12
"Sep 10, 2025",806780,-11
"Sep 11, 2025",806783,3
"Sep 12, 2025",806764,-19
"Sep 13, 2025",806751,-13
"Sep 14, 2025",806730,-21
"Sep 15, 2025",806733,3
"Sep 16, 2025",806725,-8
"Sep 17, 2025",806722,-3
"Sep 18, 2025",806704,-18
"Sep 19, 2025",806677,-27
"Sep 20, 2025",806671,-6
"Sep 21, 2025",806665,-6
"Sep 22, 2025",806653,-12
"Sep 23, 2025",806657,4
"Sep 24, 2025",806607,-50
"Sep 25, 2025",806594,-13
"Sep 26, 2025",806589,-5
"Sep 27, 2025",806570,-19
"Sep 28, 2025",806557,-13
"Sep 29, 2025",806545,-12
"Sep 30, 2025",806545,0
"Oct 1, 2025",806523,-22
"Oct 2, 2025",806521,-2
"Oct 3, 2025",806519,-2
"Oct 4, 2025",806486,-33
"Oct 5, 2025",806473,-13
"Oct 6, 2025",806477,4
"Oct 7, 2025",806472,-5
"Oct 8, 2025",806459,-13
"Oct 9, 2025",806451,-8
"Oct 10, 2025",806429,-22
"Oct 11, 2025",806402,-27
"Oct 12, 2025",806388,-14
"Oct 13, 2025",806374,-14
"Oct 14, 2025",806356,-18
"Oct 15, 2025",806355,-1
"Oct 16, 2025",806344,-11
"Oct 17, 2025",806332,-12
"Oct 18, 2025",806326,-6
"Oct 19, 2025",806320,-6
"Oct 20, 2025",806303,-17
"Oct 21, 2025",806286,-17
"Oct 22, 2025",806271,-15
"Oct 23, 2025",806255,-16
"Oct 24, 2025",806231,-24
"Oct 25, 2025",806207,-24
"Oct 26, 2025",806190,-17
"Oct 27, 2025",806172,-18
"Oct 28, 2025",806151,-21
"Oct 29, 2025",806145,-6
"Oct 30, 2025",806139,-6
"Oct 31, 2025",806133,-6
"Nov 1, 2025",806135,2
"Nov 2, 2025",806137,2
"Nov 3, 2025",806137,0
"Nov 4, 2025",806137,0
"Nov 5, 2025",806133,-4
"Nov 6, 2025",806129,-4
"Nov 7, 2025",806127,-2
"Nov 8, 2025",806125,-2
"Nov 9, 2025",806128,3
"Nov 10, 2025",806131,3
"Nov 11, 2025",806138,7
"Nov 12, 2025",806145,7
"Nov 13, 2025",806143,-2
"Nov 14, 2025",806140,-3
"Nov 15, 2025",806138,-2
"Nov 16, 2025",806136,-2
"Nov 17, 2025",806130,-6
"Nov 18, 2025",806094,-36
